scooter_id,scooter_make,scooter_model,purchased_date,comissioned_date,last_serviced_date,last_serviced_engineer_id
f3b97e73-c28a-46c5-9b6e-f8871547b52c,Motoflyer,Aerobike 2.1,2020-09-28,2020-11-27,2023-09-18,5035
c39ddc4a-5b1d-4f02-8986-3adfe186f353,Lemon,Pie 2000,2020-10-11,2020-11-25,2023-09-11,5034
aec5fc41-d4fd-4d01-8d0c-02b97df38366,Lemon,Drop 1000,2020-07-21,2020-08-14,2023-08-21,5028
2c2fdbfb-029a-4328-ac33-a87e1af0d24f,Scoots Magoots,Magooter A1V,2020-11-13,2020-12-24,2023-10-07,5026
5740a298-c164-4b5a-9361-0d9396bd10bb,Lemon,Pie 2000,2021-02-05,2021-03-04,2023-08-07,5023
8b8d343e-76ac-4251-b30b-28abb5c4d8f5,Scoots Magoots,Magooter A1V,2020-01-13,2020-02-10,2023-09-19,5004
ef52b857-aa54-4125-9877-8548474fe24f,Scoots Magoots,Magooter A1V,2020-11-07,2020-12-18,2023-10-22,5015
b40a94fb-09fe-4826-aa67-9e1b9711aa61,Scoots Magoots,Magooter A1X,2021-11-06,2021-11-18,2023-09-22,5007
1bcb3ac3-a5e4-4c5a-8ffb-88308e6008fa,Motoflyer,Aerobike 2,2020-06-18,2020-08-14,2023-10-17,5023
ee6f2848-bca5-4fc9-9837-8a7c7380ed50,Lemon,Drop 1000,2020-12-02,2021-01-06,2023-08-21,5040
df51bd64-c140-46f2-ac7c-3ed6893c340c,Lemon,Pie 2000,2020-07-10,2020-08-30,2023-08-10,5007
c53033d2-7b0e-4ba7-b8d2-90bdf6648e7e,Motoflyer,Aerobike 2,2021-10-27,2021-11-20,2023-10-19,5017
f758e99e-3331-459d-85f5-77762ca9bed1,Scoots Magoots,Magooter 5000,2021-08-14,2021-09-04,2023-08-06,5023
de2899fd-9504-49e8-a8ef-73100f7c9c83,Motoflyer,Aerobike 2,2021-11-13,2021-12-30,2023-08-11,5026
6371db68-6def-41fc-80fc-7ebcd9a35c0b,Scoots Magoots,Magooter A1X,2020-01-20,2020-02-22,2023-10-03,5024
f2b2dead-6eb6-4255-a116-b76e142bd921,Condor,SL3,2020-02-13,2020-02-27,2023-11-12,5017
b7cb6f6a-ab34-41e0-9b14-9d6233735cdb,Motoflyer,Aerobike 2,2020-05-22,2020-05-31,2023-11-12,5012
3833bd72-ee3a-4687-a543-ba9c007037c5,Scoots Magoots,Magooter A1X,2020-05-16,2020-07-07,2023-10-04,5021
c677785d-bc14-432c-8acb-96e286a2527c,Motoflyer,Aerobike 2.1,2021-03-03,2021-04-15,2023-11-13,5010
9f6ca0b5-bbac-4abf-b1e8-f487fcc495f4,Condor,SL3,2020-04-16,2020-06-08,2023-08-07,5014
53bb7fce-345b-4260-a19f-538b0c025902,Scoots Magoots,Magooter A1X,2021-10-18,2021-11-22,2023-11-15,5024
138d17be-1c26-49f5-b47d-3bac5ad89c74,Motoflyer,Aerobike 2.1,2021-11-28,2022-01-25,2023-11-06,5029
6504683b-4c39-4d40-abe3-6b30d1af020b,Lemon,Pie 2000,2021-08-12,2021-09-11,2023-08-14,5047
f319625d-c79e-422a-8a18-9dbf5cb25a9c,Scoots Magoots,Magooter A1V,2021-03-12,2021-04-25,2023-09-05,5003
d6a7ba81-1417-4165-9329-671a632a60cc,Lemon,Pie 2000,2020-03-30,2020-05-01,2023-10-07,5025
52cc8521-127d-4980-9e6e-450a7c74a016,Condor,SL3,2020-10-06,2020-12-01,2023-08-11,5011
95d5cb0e-e764-454e-a54e-c36ca4cbc197,Condor,SL2,2020-01-30,2020-02-15,2023-10-21,5032
78e6ba48-dc3e-4a51-8929-86202335198b,Motoflyer,Aerobike 2.1,2020-10-23,2020-11-14,2023-09-17,5050
6c02ec13-125e-4a9d-92aa-3575c4609731,Motoflyer,Aerobike 2.1,2020-05-31,2020-06-14,2023-10-30,5008
2c7d6ec7-fc37-490a-891b-8640757623e2,Lemon,Pie 2000,2021-12-04,2022-01-25,2023-09-18,5009
5b828404-be95-4c6c-85c6-55d67c9988cc,Scoots Magoots,Magooter 5000,2021-05-23,2021-05-28,2023-10-01,5049
25be5595-de91-4bc8-8c9e-8d72a2e98e02,Scoots Magoots,Magooter 5000,2020-10-02,2020-11-05,2023-09-20,5006
cb78f352-18c4-4069-ab85-a86cf88de8db,Scoots Magoots,Magooter 5000,2020-01-28,2020-03-25,2023-10-18,5002
8b20f64b-ac86-46ac-90c3-e8e0005236dd,Motoflyer,Aerobike 2,2021-12-03,2021-12-19,2023-11-22,5014
6c579680-ab3d-4962-b7b4-ecd7ffe52136,Motoflyer,Aerobike 2.1,2021-02-28,2021-04-07,2023-09-18,5003
d77994d2-2e58-461b-8751-4cbf8358bb54,Scoots Magoots,Magooter 5000,2020-05-25,2020-06-30,2023-08-02,5041
d5079867-3baa-47dc-ad31-d6bb5d0bad59,Condor,SL3,2020-09-02,2020-09-12,2023-11-18,5012
48bcf672-6f97-4505-a3d4-10e713d24434,Scoots Magoots,Magooter 5000,2020-06-16,2020-08-15,2023-11-02,5032
694cd32f-a278-4bf3-a1a1-d0ec51598cc9,Condor,SL3,2021-10-14,2021-12-11,2023-09-30,5022
a429a8ca-2fc9-498d-abf2-123d80a81fea,Condor,SL3,2021-03-28,2021-04-07,2023-08-04,5008
f75154b5-6b50-4fcc-91c4-169ff7556de3,Motoflyer,Aerobike 2,2021-06-09,2021-07-27,2023-09-23,5036
0f3bf048-6dc9-4789-8365-3343c7a0b048,Motoflyer,Aerobike 2.1,2021-08-28,2021-09-05,2023-10-08,5049
008c3b73-8e1f-4e03-843f-c80db7e97c81,Scoots Magoots,Magooter A1X,2020-01-23,2020-03-13,2023-09-20,5019
5d679fa0-b64e-43a2-a114-be2be028cf7a,Motoflyer,Aerobike 2.1,2020-12-27,2021-02-08,2023-08-03,5045
53a03257-163c-4663-8870-ab815475b978,Condor,SL2,2021-07-14,2021-07-30,2023-11-19,5034
cb858f65-160d-4105-ab65-dc7b55f4e44c,Lemon,Drop 1000,2021-07-06,2021-09-02,2023-09-07,5037
b4a846dd-326b-431d-8afb-7e521f55d39b,Scoots Magoots,Magooter 5000,2020-08-12,2020-09-11,2023-10-10,5030
8080a18b-3e57-4684-9ba2-913bf5fd3886,Scoots Magoots,Magooter 5000,2022-01-05,2022-01-12,2023-09-14,5015
738f7c41-0952-4b82-8a73-b6db97ad109a,Lemon,Drop 1000,2020-08-25,2020-09-16,2023-08-07,5016
45d40f57-3190-485f-bd9f-c882d1be29bc,Motoflyer,Aerobike 2,2020-08-11,2020-09-02,2023-08-07,5015
4f386bc9-b009-4389-88c0-2bf9312cd076,Motoflyer,Aerobike 2,2020-01-13,2020-02-23,2023-09-07,5043
6b761cd3-f429-4cbb-b1c2-69f51bfe86f0,Lemon,Drop 1000,2020-05-08,2020-06-14,2023-09-03,5019
50a9bc0f-087d-40a7-ac40-233d480d6798,Lemon,Drop 1000,2020-01-15,2020-01-24,2023-09-10,5051
25bc5d9e-a7e1-4e87-b0b9-f8143aff78a3,Motoflyer,Aerobike 2,2020-10-22,2020-12-18,2023-09-02,5006
ec45ed19-38c7-4218-91a5-d6658e755bec,Lemon,Drop 1000,2020-06-29,2020-07-22,2023-10-28,5041
eef0079b-088e-4c89-84c2-7955321c0866,Scoots Magoots,Magooter A1V,2020-09-04,2020-10-19,2023-10-21,5025
ed19acdd-76c8-42d0-bd3f-e4da28d5d62e,Scoots Magoots,Magooter A1V,2020-08-19,2020-10-06,2023-09-07,5005
dadf9546-ea78-4ee7-9eea-238c18c5f583,Lemon,Drop 1000,2020-06-17,2020-08-13,2023-09-22,5043
fb21bb1c-d58d-4d81-b685-c7da13b300ac,Condor,SL2,2020-07-07,2020-07-18,2023-09-10,5042
b18be86e-9251-49bb-85e0-a4cc72b61ef1,Motoflyer,Aerobike 2,2020-02-26,2020-03-06,2023-11-23,5013
3c44f04c-5818-402b-886c-5b99696beb92,Condor,SL3,2020-06-02,2020-07-20,2023-10-27,5031
c2cbce97-b1cc-4e3a-b47f-f4826f03faf8,Condor,SL3,2021-11-05,2021-12-12,2023-10-24,5035
a12f2699-38d9-4134-8503-62e48115e33d,Scoots Magoots,Magooter A1X,2021-11-25,2021-12-19,2023-10-17,5035
22518e95-8bd9-496f-b9da-516c096aa18b,Condor,SL3,2021-04-26,2021-06-05,2023-09-24,5019
5f7b9188-32c0-411d-b6f0-282793bce40d,Scoots Magoots,Magooter A1X,2020-06-26,2020-07-15,2023-10-03,5047
da0832bf-9a59-4613-a57c-b8a6d855bc42,Motoflyer,Aerobike 2.1,2020-08-19,2020-10-12,2023-09-08,5027
d73c0ffa-8588-487f-8d5b-b439a524a8e4,Condor,SL2,2021-12-29,2022-02-08,2023-08-10,5024
706c9bc9-07fe-4313-a3a1-e91ebaa4d462,Condor,SL4,2020-08-26,2020-10-12,2023-10-24,5021
24f200e8-b546-467c-ae34-71f8f74eb92e,Condor,SL2,2021-10-11,2021-10-21,2023-10-13,5041
4a510d13-4f6a-4486-bf87-9e4ffcb1c8e1,Scoots Magoots,Magooter A1V,2021-06-08,2021-07-17,2023-08-06,5025
af01dd48-c294-4261-8473-de1941de59f3,Scoots Magoots,Magooter A1V,2021-01-23,2021-03-16,2023-11-11,5049
66e119a4-9842-46bd-8177-13a72384b72a,Lemon,Drop 1000,2021-05-27,2021-07-07,2023-09-14,5032
17b86a85-15dd-4416-8541-9a388ead4c78,Condor,SL3,2020-07-23,2020-08-14,2023-11-06,5008
de4cd0ed-e301-466a-afcb-f9e7d5e7b9a7,Motoflyer,Aerobike 2,2021-05-23,2021-07-12,2023-09-07,5035
af3364f8-5407-4bd3-8f31-876130d98e6e,Motoflyer,Aerobike 2.1,2021-05-06,2021-06-23,2023-08-11,5010
46c81757-4b87-4433-aa8f-afdd9b3ecb90,Motoflyer,Aerobike 2,2021-02-13,2021-02-27,2023-11-22,5027
a03185dd-533c-4dc0-bcbf-660ef47c7f19,Motoflyer,Aerobike 2,2020-04-28,2020-05-13,2023-09-14,5003
40fb82f4-ab3a-4a80-b9a8-0a22d7f51937,Scoots Magoots,Magooter A1V,2020-01-10,2020-03-05,2023-10-16,5047
ff441d5e-31e8-47aa-b6a8-6cade3992fc4,Condor,SL2,2020-01-22,2020-02-22,2023-11-11,5008
b4e5137b-e77b-419d-a784-6fa809086040,Motoflyer,Aerobike 2.1,2021-06-21,2021-06-30,2023-10-28,5046
df54b231-96c9-4983-880c-204f472ba133,Motoflyer,Aerobike 2.1,2021-09-21,2021-11-18,2023-09-07,5034
9fcf5ea8-945d-4fd9-a49b-410c3ac96e92,Motoflyer,Aerobike 2.1,2020-12-16,2021-01-01,2023-09-15,5013
86412e9c-f629-4f1c-b1b6-5452918ef485,Scoots Magoots,Magooter 5000,2021-09-08,2021-09-29,2023-10-22,5041
2a30e1b3-240c-4d07-a945-4882b9fa0546,Condor,SL4,2021-02-21,2021-03-05,2023-08-19,5026
a915862a-e20d-484e-ab65-90cc30832af5,Lemon,Drop 1000,2021-07-24,2021-08-19,2023-11-14,5049
8012bfd9-ec52-42ef-9450-dc2deae3d5f9,Scoots Magoots,Magooter A1V,2020-03-05,2020-04-24,2023-11-08,5003
bc256830-945b-4012-bdc6-264c0827ece0,Motoflyer,Aerobike 2,2022-01-01,2022-01-17,2023-10-02,5043
e171bcf9-e9cb-4356-b83b-25f5c25252ba,Motoflyer,Aerobike 2.1,2020-01-03,2020-01-29,2023-08-30,5048
e0734578-5c86-4a73-9c53-bafb5a4099d5,Scoots Magoots,Magooter A1V,2020-08-20,2020-09-15,2023-10-06,5025
119184cd-5e88-431a-9b65-9ff553dbd4d2,Scoots Magoots,Magooter A1X,2021-09-08,2021-10-09,2023-11-07,5014
179ab30e-5616-4e51-89f9-6b0795e97b24,Scoots Magoots,Magooter A1V,2021-09-02,2021-10-31,2023-08-27,5025
78fe07ad-d6f4-41cf-82a4-869959e1df20,Scoots Magoots,Magooter A1V,2020-05-25,2020-06-28,2023-09-30,5036
e69a2ea4-ab65-4489-b340-9f0a3cfd4933,Scoots Magoots,Magooter A1V,2021-04-04,2021-05-04,2023-11-23,5019
eab29f70-98a7-4188-a21b-a7192f76e140,Lemon,Drop 1000,2020-02-27,2020-03-03,2023-08-10,5012
c96f57d3-a4c3-42be-8e9f-829a1b20579b,Condor,SL4,2021-09-22,2021-09-29,2023-10-07,5009
398dadce-de86-4dfd-8d58-a345b1e97dd3,Lemon,Pie 2000,2020-03-14,2020-05-05,2023-08-25,5032
fded2c25-4ce4-45f6-8b4c-bf2f372fbde7,Scoots Magoots,Magooter A1X,2021-10-26,2021-12-06,2023-11-15,5013
ea45ff33-f516-4b13-b1e1-2289bf3a1504,Lemon,Pie 2000,2021-09-15,2021-10-18,2023-08-20,5034
41b7cc2b-0a4e-49ea-9107-541fd6801e80,Condor,SL2,2021-08-07,2021-09-07,2023-10-31,5012
13533e08-a828-4f6f-bb4f-d5b4a4a77266,Condor,SL3,2021-03-12,2021-04-12,2023-10-27,5008
517f1210-d067-47bd-af91-339de90c2fe9,Lemon,Pie 2000,2021-08-02,2021-08-16,2023-10-02,5012
7ca958a8-7573-4817-b3e0-08579f652d19,Condor,SL4,2020-06-24,2020-07-15,2023-08-03,5014
a94b4bcc-71e8-4188-840f-73250275618b,Motoflyer,Aerobike 2,2021-05-30,2021-07-07,2023-08-28,5039
5a8b04a9-823e-4a07-be82-7303a51a1dac,Scoots Magoots,Magooter A1V,2020-04-05,2020-05-22,2023-09-02,5038
6692ba97-3519-43e2-b3a9-ab04816a4ed8,Scoots Magoots,Magooter 5000,2020-01-22,2020-03-19,2023-09-14,5008
84d246ec-6254-41e8-bb54-376a4b1c5ea8,Condor,SL3,2020-05-23,2020-06-02,2023-08-20,5009
42d96831-d82c-4668-8265-24ff9fe53aca,Condor,SL2,2020-07-30,2020-09-19,2023-09-27,5001
c425ce08-c900-49ea-a81f-3a10d3de9e9d,Lemon,Pie 2000,2020-02-26,2020-03-02,2023-11-23,5031
e1437fba-63d1-4809-97a3-2262e835ada1,Scoots Magoots,Magooter A1V,2021-09-27,2021-10-19,2023-08-11,5042
821238ec-86df-4ea4-aaa2-f0b76f0b78e3,Scoots Magoots,Magooter A1X,2020-08-08,2020-09-25,2023-11-17,5011
36e77f55-6ea1-41b8-816f-697155fde060,Condor,SL3,2020-11-29,2021-01-22,2023-11-04,5016
65f40203-1e2c-42bb-98af-ea180e8a5841,Condor,SL3,2021-02-22,2021-03-28,2023-08-08,5046
181e9933-9f3c-4959-9f26-db875299a371,Condor,SL2,2020-03-13,2020-04-05,2023-09-16,5015
ccee843d-eda8-425c-9077-3c2b4f7ddb31,Scoots Magoots,Magooter A1X,2021-03-30,2021-04-19,2023-09-03,5050
7fc9e072-1fb8-498c-a555-ed62133521c3,Scoots Magoots,Magooter A1V,2020-06-29,2020-08-19,2023-10-31,5011
695df4ff-1eda-4377-a483-e3384f29d27e,Lemon,Pie 2000,2021-01-24,2021-03-06,2023-09-23,5044
dc1bb14b-d3a9-4a76-b04a-6d53940e9a6b,Scoots Magoots,Magooter 5000,2021-08-10,2021-09-24,2023-11-12,5011
1c4affef-cbf4-471f-bd86-c0675e053558,Scoots Magoots,Magooter A1V,2020-06-15,2020-08-01,2023-10-12,5009
81108837-c7e0-45b7-b52f-d13a07e7c082,Lemon,Drop 1000,2021-06-22,2021-08-20,2023-08-27,5025
307a3bdb-60f4-46c1-b216-2aa9d18fb850,Condor,SL4,2020-04-12,2020-04-22,2023-10-01,5048
e2965702-c9eb-48b2-82c2-e9405fbda8a2,Scoots Magoots,Magooter A1X,2020-01-21,2020-02-14,2023-11-13,5026
e38f09e6-687e-460b-9c74-8d4532ab3dda,Motoflyer,Aerobike 2.1,2020-06-29,2020-07-07,2023-11-15,5008
7ab8be86-1ece-44dd-bb00-abf3c7244765,Condor,SL3,2020-03-30,2020-04-12,2023-09-18,5042
ade35da7-bc28-4bef-996e-2c45a7398ecb,Scoots Magoots,Magooter A1X,2021-04-18,2021-05-04,2023-08-31,5048
b6843a68-e969-4679-a7bc-39ed8647ba7e,Scoots Magoots,Magooter A1V,2022-01-16,2022-02-08,2023-09-29,5040
b13f66b6-68f0-45ba-bd77-ec389e93407c,Condor,SL3,2021-07-18,2021-09-13,2023-11-05,5037
f2dcc316-d18b-42b1-ac56-9c4940add8b4,Lemon,Pie 2000,2020-05-12,2020-05-19,2023-09-12,5041
9af1c5e2-7c66-4849-a068-bbec1bb12c11,Motoflyer,Aerobike 2.1,2020-01-21,2020-02-24,2023-08-07,5032
c3d9d52b-ad63-4ea3-81d9-19b81f4f793b,Lemon,Pie 2000,2020-06-26,2020-07-16,2023-08-02,5051
7dd13274-7798-4160-8ef8-a0cf3e65e36c,Scoots Magoots,Magooter 5000,2021-07-12,2021-08-27,2023-11-15,5013
7a40d818-ffa0-4e22-8d66-159f1d767d5e,Scoots Magoots,Magooter 5000,2021-03-16,2021-05-08,2023-10-23,5034
567a9d37-a1b0-425d-8733-421aa6d95b98,Lemon,Pie 2000,2021-05-11,2021-05-29,2023-10-20,5004
c63673c5-f685-4d7e-90ee-191d1d13827c,Condor,SL4,2020-03-27,2020-05-06,2023-10-19,5020
6be79957-50d3-4a00-9b6e-9b35ae471e89,Condor,SL4,2020-09-11,2020-09-17,2023-09-27,5050
a81278ec-5556-4db9-b6c1-e4ce9aab00b5,Motoflyer,Aerobike 2,2021-09-19,2021-10-11,2023-08-26,5038
93417a8d-15ac-4b07-aebe-10119f1f964d,Scoots Magoots,Magooter 5000,2020-08-17,2020-09-21,2023-11-09,5030
edf8510b-bbfc-4b08-a82f-cd96d42a9637,Lemon,Drop 1000,2020-03-03,2020-03-28,2023-09-26,5037
6ad93482-d20f-4961-b1f2-197194dea395,Scoots Magoots,Magooter 5000,2021-04-16,2021-05-03,2023-11-07,5027
581130d5-6a23-4d7e-aaed-7ff4452f02b4,Condor,SL2,2020-02-19,2020-02-27,2023-10-16,5022
dcb1e186-79da-4f98-837e-1ff985f6f1c4,Lemon,Drop 1000,2021-04-17,2021-05-16,2023-09-19,5014
e8da3e82-2d90-455d-94a6-10a3f474439e,Condor,SL4,2021-09-20,2021-10-26,2023-11-15,5049
d9068598-895d-44d6-81b6-ee6dedf047e3,Scoots Magoots,Magooter A1V,2020-12-23,2021-02-04,2023-10-27,5022
e9a512c6-b8b4-4f08-a1db-fc13efca7656,Condor,SL4,2021-08-18,2021-09-26,2023-08-05,5013
b6194ff7-a3df-4c57-96d3-e139bf980bfa,Lemon,Pie 2000,2020-09-12,2020-10-11,2023-09-28,5029
2ad407f7-cb4b-4fae-a66b-f07a0067f170,Scoots Magoots,Magooter 5000,2021-02-09,2021-03-06,2023-08-06,5041
da122c23-78d9-40e8-8142-bb77e0a56779,Motoflyer,Aerobike 2.1,2020-02-06,2020-02-21,2023-10-15,5024
5a091103-e6f5-47ab-ba92-ecf766b1318b,Condor,SL4,2021-10-15,2021-11-02,2023-08-29,5016
d3fb59f3-13c4-4747-bddc-88b17c02b48e,Scoots Magoots,Magooter 5000,2021-07-21,2021-08-01,2023-08-12,5021
d5a3261c-8f98-43d5-b53f-b0296ac3501f,Motoflyer,Aerobike 2.1,2021-04-18,2021-06-01,2023-09-01,5027
5a9a644c-1423-4a7f-ba03-8a84d1809af8,Lemon,Drop 1000,2021-01-17,2021-02-07,2023-10-21,5044
fdcffec0-d93d-49c2-a50b-154c2234a0c5,Condor,SL4,2020-07-15,2020-09-10,2023-10-05,5019
59b0c9e6-e081-4b33-8f8d-c41f5f11956a,Condor,SL2,2021-07-12,2021-08-17,2023-09-24,5046
5d801bc8-25b9-4fde-ba85-c5f0fd47f013,Condor,SL3,2021-12-14,2022-02-04,2023-10-28,5043
ef1d9ec5-fb8e-4515-bcdf-08d6bf154640,Lemon,Pie 2000,2020-07-13,2020-08-02,2023-10-28,5002
831586bf-4558-4921-a797-4c39687d25fe,Condor,SL4,2021-10-23,2021-11-03,2023-11-06,5035
684d1ca4-5cb3-4626-a6c8-93e248353dde,Motoflyer,Aerobike 2.1,2021-12-06,2022-01-25,2023-09-15,5029
01f384a7-13e4-40a1-a9ef-9950e19f6a20,Scoots Magoots,Magooter A1X,2020-08-29,2020-10-26,2023-11-05,5047
f9f83771-85cf-42e2-af9a-2db2981657de,Motoflyer,Aerobike 2.1,2020-09-29,2020-10-29,2023-09-21,5006
bde3eb7a-4044-4847-8c98-8ca141c7acc8,Scoots Magoots,Magooter 5000,2021-11-26,2022-01-19,2023-10-15,5025
83ccac28-05cd-41ca-8faa-685eb49260be,Motoflyer,Aerobike 2,2021-11-02,2021-12-07,2023-08-10,5012
137daa80-3b14-47ac-ac3e-b128d0cc31ce,Lemon,Pie 2000,2022-01-16,2022-02-15,2023-09-09,5039
f1e750c7-53f8-4450-b98c-9fa99b83cc7a,Motoflyer,Aerobike 2.1,2020-07-29,2020-08-24,2023-10-26,5016
c22ea95c-5e01-4bce-85f5-375bfcc2909c,Condor,SL2,2021-11-27,2022-01-14,2023-11-17,5050
053b2a10-cbba-40c7-a4cb-b5e709c5e903,Condor,SL4,2020-10-01,2020-10-14,2023-10-16,5033
2e8dc7b7-31d3-40c1-b015-232b36b46927,Scoots Magoots,Magooter A1X,2021-08-19,2021-09-09,2023-09-20,5034
1017ee4e-1702-4d27-8e34-e64359bd0613,Lemon,Pie 2000,2021-10-05,2021-11-10,2023-10-11,5033
801c48bd-80b9-43a7-801c-c249bc75d1fc,Lemon,Pie 2000,2021-12-27,2022-02-17,2023-09-28,5041
1bbd5ace-fcdb-4203-8474-322e7b12df37,Scoots Magoots,Magooter 5000,2020-06-17,2020-07-28,2023-10-05,5012
a053eb6f-6ab1-42cd-932a-3b451abcd8cc,Lemon,Drop 1000,2020-07-04,2020-08-26,2023-11-18,5028
2bb0c82e-d868-4e97-865f-2942895dfaa0,Scoots Magoots,Magooter A1V,2021-03-10,2021-04-19,2023-08-08,5039
cb915bd0-a94f-40c6-9a5c-59a043e06908,Condor,SL4,2020-09-18,2020-10-09,2023-08-12,5040
fa407b2d-13e4-4a54-9e53-c24b2f6f1c98,Condor,SL2,2021-03-31,2021-05-27,2023-09-24,5045
0ca9fe6d-81cf-4db5-80e0-b005a63c01d5,Scoots Magoots,Magooter 5000,2020-08-22,2020-09-20,2023-08-11,5038
9e628e14-e528-4cd1-bc0d-8b4bfe3988d2,Scoots Magoots,Magooter 5000,2021-01-03,2021-01-28,2023-11-14,5044
4b063212-45ac-428c-be65-471e6580db11,Scoots Magoots,Magooter A1X,2020-09-01,2020-10-15,2023-09-19,5039
17fbd15f-b6b1-4eb9-ba51-c84d4b6079bf,Motoflyer,Aerobike 2.1,2021-08-02,2021-08-12,2023-09-23,5049
c1bca5d7-5dd9-4eeb-a3e9-78b3b36ef808,Motoflyer,Aerobike 2.1,2021-12-22,2022-01-11,2023-11-21,5050
c752e527-c97f-47d4-ab26-71cafaadb0c1,Condor,SL3,2021-07-28,2021-09-23,2023-10-03,5014
55dc1d03-8c13-496a-bfce-77c45fbca433,Lemon,Pie 2000,2020-10-22,2020-11-25,2023-08-16,5034
89528531-e287-48d8-9beb-cf68fde428cb,Lemon,Pie 2000,2021-08-22,2021-10-16,2023-11-02,5011
6747ad9c-f116-460c-a6f8-4c1fce1ebf3e,Lemon,Pie 2000,2020-06-15,2020-06-29,2023-09-12,5023
e0d571cb-cf33-42c4-9435-e3ec5f765965,Condor,SL3,2021-10-31,2021-11-11,2023-10-30,5046
fc36c5af-05b9-4f0b-bf42-73d25a88f73b,Lemon,Drop 1000,2022-01-11,2022-01-19,2023-10-30,5020
5ac703c6-7ffc-4f9c-914e-b198217772e7,Condor,SL2,2021-06-11,2021-06-28,2023-08-14,5025
06871020-2e00-4f9c-9d35-1274c359f303,Motoflyer,Aerobike 2,2021-12-08,2022-01-16,2023-11-03,5016
31dc7563-44e6-4464-ba6e-8983de6eccbd,Condor,SL4,2021-04-14,2021-04-25,2023-10-30,5026
df8fd408-3599-4c2c-85a7-6f1eea260e60,Scoots Magoots,Magooter 5000,2020-11-20,2020-12-13,2023-08-03,5020
286c36c9-45f7-4f78-a70a-c50475baf430,Motoflyer,Aerobike 2.1,2021-07-19,2021-08-25,2023-10-28,5027
c0f21abe-bdb7-4beb-ad21-fa91833c9079,Scoots Magoots,Magooter 5000,2020-02-02,2020-03-28,2023-11-23,5007
d6dccdf7-1f42-4721-a9db-14458978b6c5,Lemon,Pie 2000,2020-08-21,2020-10-05,2023-10-12,5009
5b0eda4f-4c36-4666-ab0b-beb9d8bd3cc1,Lemon,Drop 1000,2020-10-25,2020-11-15,2023-10-15,5012
7f1c02c3-a1a6-41ef-bbb8-ecd29174607b,Lemon,Pie 2000,2021-08-14,2021-09-30,2023-10-28,5040
0ae3512b-6d86-40cb-ba94-5d8b910969bd,Condor,SL2,2021-05-09,2021-06-16,2023-10-02,5028
af117563-b74b-4763-9df0-8d6d555bb4d7,Condor,SL2,2020-01-05,2020-02-20,2023-08-31,5024
ac67f648-53ae-41a1-88f8-e9b8c75de2f2,Lemon,Drop 1000,2020-04-11,2020-05-21,2023-10-28,5033
d1e58c2e-4ede-40bd-a0a6-83c0de74ea09,Scoots Magoots,Magooter A1X,2020-03-15,2020-04-15,2023-11-15,5010
2d319985-e25a-45c4-a6ac-2aa70ac4c205,Lemon,Pie 2000,2020-05-20,2020-07-02,2023-11-16,5004
663b6a14-cea7-42bf-b29b-2791bf1d5a20,Condor,SL3,2021-09-17,2021-10-06,2023-08-20,5051
67e69ada-b611-4fc6-8f6b-ae4c36d271f1,Motoflyer,Aerobike 2,2020-08-03,2020-08-11,2023-08-31,5047
672ecae4-f243-4bb6-b926-9ddeda0f1270,Lemon,Pie 2000,2020-01-28,2020-03-14,2023-10-15,5018
4ef70068-94c3-4c2b-9512-e34e666e0ede,Lemon,Pie 2000,2021-12-13,2022-01-28,2023-08-17,5022
b8cc6e7b-8597-4748-b43e-c0399f5ab5dc,Condor,SL2,2020-09-06,2020-10-06,2023-08-11,5009
65954fd9-eb3b-44a6-9cd9-edeeaf87cb00,Condor,SL3,2020-03-15,2020-03-25,2023-09-22,5004
da73a11d-6e57-4cb7-b890-cd86758e8a5a,Motoflyer,Aerobike 2,2021-08-18,2021-10-16,2023-10-25,5019
8f872b31-e9ac-448c-b160-09c6b65dcbd3,Motoflyer,Aerobike 2,2021-09-06,2021-10-17,2023-11-13,5019
2b5fdda8-0027-42ac-bb93-e3babde9daf2,Lemon,Pie 2000,2020-06-14,2020-07-02,2023-10-14,5001
1096702d-9a65-4e86-97c3-cef37c877c2d,Lemon,Drop 1000,2021-01-13,2021-01-23,2023-08-20,5039
1e5a4678-cb06-4786-8fc2-8a1ac941b442,Scoots Magoots,Magooter 5000,2022-01-16,2022-02-27,2023-11-09,5018
24ba1b2f-99b2-47fd-9749-f349bc48b08d,Motoflyer,Aerobike 2.1,2022-01-03,2022-02-17,2023-10-08,5039
8f7c5e5c-0644-448d-b900-6661f6834bf2,Motoflyer,Aerobike 2.1,2021-08-31,2021-09-22,2023-10-31,5040
7c0bd060-3a3b-44c9-8cef-3f40b91cca21,Condor,SL4,2021-03-13,2021-03-31,2023-08-02,5025
aa47c9cf-9da8-48f1-9279-75a3547928da,Lemon,Pie 2000,2021-04-03,2021-04-26,2023-10-27,5051
f88f514c-b98f-4e3c-8bad-4d10fb657e74,Motoflyer,Aerobike 2,2021-04-06,2021-05-18,2023-08-27,5030
f4c91566-f52e-4c70-a7b5-5ed111128cdd,Condor,SL3,2021-02-14,2021-02-22,2023-08-28,5018
8d8b4b0a-9dc0-447d-b541-47df874f4c90,Motoflyer,Aerobike 2.1,2021-04-30,2021-05-18,2023-11-22,5047
